Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.050104,0.049452,1.489437,0.017131,2.587796,0.191491,7.185609,0.155725,0.013251,0.098499,0.000000,0.174699,0.000732,0.195346,0.586665,0.372526,0.241737,86.589801,461.024791,122.545037,26.930031,692.771699
0.050074,0.040757,1.395579,0.108127,2.588123,0.108216,7.252215,0.158000,0.003466,0.173929,0.000000,0.170496,0.000248,0.192408,0.604848,0.302248,0.295828,86.555439,461.035227,106.609548,24.565673,692.677575
0.050104,0.106513,1.486166,0.043200,2.587798,0.192155,7.120255,0.149607,0.068139,0.170345,0.000000,0.200000,0.000810,0.179776,0.538187,0.353777,0.241801,86.511366,461.710501,122.691748,25.863554,692.634904
0.029279,0.060866,1.256743,0.010174,2.587879,0.188959,7.324167,0.154572,0.013210,0.211053,0.000000,0.165240,0.000711,0.221245,0.512575,0.420851,0.250304,86.592174,454.532205,119.606757,25.878048,692.522354
0.048903,0.079887,1.428096,0.047265,2.589940,0.183561,7.378542,0.155739,0.109614,0.168750,0.000000,0.167584,0.000775,0.195818,0.526817,0.379130,0.241513,86.298067,459.704506,120.044448,26.250530,692.454323
0.050102,0.044547,1.478597,0.153192,2.591590,0.174784,6.641833,0.131999,0.000000,0.167434,0.000000,0.164932,0.001018,0.213888,0.529518,0.408508,0.268759,86.979300,460.905514,123.495852,25.033961,692.010231
0.050101,0.047810,1.480220,0.139679,2.574338,0.193050,6.414403,0.130533,0.213216,0.166075,0.000000,0.153768,0.000970,0.205523,0.523098,0.412547,0.291321,87.003348,461.452273,123.428966,25.564842,691.668869
0.037297,0.048584,1.489937,0.003951,2.769266,0.176716,7.171585,0.155365,0.012839,0.173128,0.000000,0.168984,0.000740,0.195829,0.516435,0.340143,0.241430,86.497770,442.093168,122.661961,31.506669,691.559633
0.050104,0.000000,1.480893,0.076067,2.587731,0.191588,7.149104,0.156344,0.013047,0.172021,0.000000,0.169511,0.000732,0.210092,0.521305,0.371913,0.210896,86.638651,461.069630,122.571509,17.243807,691.356347
0.050654,0.046936,1.464257,0.014383,2.588311,0.195462,7.189052,0.152469,0.013730,0.125017,0.000000,0.167068,0.000674,0.143233,0.590684,0.464835,0.274541,86.518693,472.517480,125.305566,29.615626,691.097542
0.050103,0.029595,1.480074,0.017261,2.846504,0.191421,6.119858,0.157668,0.000000,0.172130,0.000000,0.166910,0.000765,0.146085,0.409977,0.385428,0.336605,87.489616,460.992015,122.548435,25.870046,690.723465
0.044358,0.049995,1.341663,0.013781,2.742108,0.177098,7.555680,0.158000,0.008096,0.180359,0.000000,0.160627,0.000699,0.192933,0.541617,0.505714,0.295136,86.032137,461.268572,123.856024,24.712049,690.664926
0.050055,0.039051,1.415551,0.007280,2.453215,0.190500,7.117103,0.147255,0.364985,0.174798,0.000000,0.147207,0.000803,0.175015,0.557072,0.446822,0.377115,86.336174,446.599270,113.235645,26.868726,690.574989
