Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.000000,0.000000,2.485787,0.019541,2.595885,0.000000,8.063063,0.000000,0.061612,0.234066,0.000000,0.000000,0.000578,0.235018,0.000000,0.000000,0.000000,86.304450,458.736483,122.715848,24.081307,696.253246
0.000000,0.000000,2.465972,0.005425,2.595623,0.000000,7.303770,0.000000,0.042045,0.165778,0.000000,0.000000,0.000000,0.235953,0.000000,0.000000,0.000000,87.185433,466.173343,122.885598,24.926761,695.865833
0.000000,0.000000,2.080411,0.019215,2.596596,0.000000,7.338283,0.000000,0.044573,0.164926,0.000000,0.000000,0.000465,0.235614,0.000000,0.000000,0.000000,87.519917,450.513178,122.765779,24.073026,695.609387
0.000000,0.000000,2.495638,0.003029,2.611678,0.000000,7.680337,0.000000,0.052379,0.155263,0.000000,0.000000,0.000244,0.233751,0.000000,0.000000,0.000000,86.767680,430.524524,122.646687,24.097555,695.505869
0.000000,0.000000,2.492412,0.035216,2.601428,0.000000,7.233394,0.000000,0.067551,0.165429,0.000000,0.000000,0.000599,0.209025,0.000000,0.000000,0.000000,87.194945,450.139414,123.455406,24.015201,695.376971
0.000000,0.000000,2.497559,0.003601,2.596382,0.000000,7.940343,0.000000,0.054364,0.169331,0.000000,0.000000,0.000400,0.237912,0.000000,0.000000,0.000000,86.500109,467.434012,125.508261,24.003723,695.347676
0.000000,0.000000,3.152154,0.000414,2.596236,0.000000,8.600000,0.000000,0.012260,0.186829,0.000000,0.000000,0.000463,0.236542,0.000000,0.000000,0.000000,85.215103,460.798737,125.921278,24.048638,695.237014
0.000000,0.000000,2.491254,0.012989,2.596132,0.000000,7.550957,0.000000,0.034790,0.166008,0.000000,0.000000,0.000507,0.234677,0.000000,0.000000,0.000000,86.912687,460.080297,115.253431,22.244168,695.177685
0.000000,0.000000,5.112429,0.004131,2.596382,0.000000,7.389250,0.000000,0.056373,0.163560,0.000000,0.000000,0.000311,0.237843,0.000000,0.000000,0.000000,84.439721,461.613707,122.741788,24.003623,695.097309
0.000000,0.000000,2.641557,0.002477,2.596190,0.000000,7.688942,0.000000,0.054251,0.183056,0.000000,0.000000,0.000398,0.236689,0.000000,0.000000,0.000000,86.596441,461.038463,122.714152,24.005166,695.041767
